video_id,video,feature_csv,keypoints_csv,label_csv,label_status,split,video_frames,fps,feature_rows,zero_filled_features
9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6,input/9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6.mp4,output/features/9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6_features.csv,output/keypoints/9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6_keypoints.csv,output/training/9fbcf9db-53e4-450a-ad35-217b61a7b20d_delivery_6_phase_labels.csv,manual,train,147,29.900602532171963,147,
a3995f18-4d84-4167-bcb9-315280a79673_delivery_5,input/a3995f18-4d84-4167-bcb9-315280a79673_delivery_5.mp4,output/features/a3995f18-4d84-4167-bcb9-315280a79673_delivery_5_features.csv,output/keypoints/a3995f18-4d84-4167-bcb9-315280a79673_delivery_5_keypoints.csv,output/training/a3995f18-4d84-4167-bcb9-315280a79673_delivery_5_phase_labels.csv,manual,train,149,60.025245517130244,149,
b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1,input/b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1.mp4,output/features/b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1_features.csv,output/keypoints/b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1_keypoints.csv,output/training/b2a503a6-a533-4248-8f91-0f3278df91df_delivery_1_phase_labels.csv,manual,train,138,58.122937969441,138,
b782f0fb-af7e-49aa-8dfa-ce8a8274e3eb_delivery_3,input/b782f0fb-af7e-49aa-8dfa-ce8a8274e3eb_delivery_3.mp4,output/features/b782f0fb-af7e-49aa-8dfa-ce8a8274e3eb_delivery_3_features.csv,output/keypoints/b782f0fb-af7e-49aa-8dfa-ce8a8274e3eb_delivery_3_keypoints.csv,output/training/b782f0fb-af7e-49aa-8dfa-ce8a8274e3eb_delivery_3_phase_labels.csv,manual,train,233,60.025590308887054,182,
bc045598-84d4-4cb3-9e2d-f1edb9b806f7_delivery_12,input/bc045598-84d4-4cb3-9e2d-f1edb9b806f7_delivery_12.mp4,output/features/bc045598-84d4-4cb3-9e2d-f1edb9b806f7_delivery_12_features.csv,output/keypoints/bc045598-84d4-4cb3-9e2d-f1edb9b806f7_delivery_12_keypoints.csv,output/training/bc045598-84d4-4cb3-9e2d-f1edb9b806f7_delivery_12_phase_labels.csv,manual,excluded_too_short,39,29.9036438143759,39,
c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_1,input/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_1.mp4,output/features/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_1_features.csv,output/keypoints/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_1_keypoints.csv,output/training/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_1_phase_labels.csv,manual,train,89,29.674030222314425,89,
c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_2,input/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_2.mp4,output/features/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_2_features.csv,output/keypoints/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_2_keypoints.csv,output/training/c205fd81-5a0b-458a-939f-c45fdfc8d6e5_delivery_2_phase_labels.csv,manual,train,110,27.738085231570984,110,
c44abd22-0712-47a2-9654-07fc4ac380bb_delivery_6,input/c44abd22-0712-47a2-9654-07fc4ac380bb_delivery_6.mp4,output/features/c44abd22-0712-47a2-9654-07fc4ac380bb_delivery_6_features.csv,output/keypoints/c44abd22-0712-47a2-9654-07fc4ac380bb_delivery_6_keypoints.csv,output/training/c44abd22-0712-47a2-9654-07fc4ac380bb_delivery_6_phase_labels.csv,manual,train,202,60.01069497534214,181,
c84b9ad5-2640-4fe2-b9b8-0145d58c17f9_delivery_2,input/c84b9ad5-2640-4fe2-b9b8-0145d58c17f9_delivery_2.mp4,output/features/c84b9ad5-2640-4fe2-b9b8-0145d58c17f9_delivery_2_features.csv,output/keypoints/c84b9ad5-2640-4fe2-b9b8-0145d58c17f9_delivery_2_keypoints.csv,output/training/c84b9ad5-2640-4fe2-b9b8-0145d58c17f9_delivery_2_phase_labels.csv,manual,train,217,60.008296077798775,181,
camera2_clip_20260308_162424_74335,input/camera2_clip_20260308_162424_74335.mp4,output/features/camera2_clip_20260308_162424_74335_features.csv,output/keypoints/camera2_clip_20260308_162424_74335_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,190,30.109344461465323,190,
camera2_clip_20260318_190437_156428,input/camera2_clip_20260318_190437_156428.mp4,output/features/camera2_clip_20260318_190437_156428_features.csv,output/keypoints/camera2_clip_20260318_190437_156428_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,207,29.9119019827272,207,
camera2_clip_20260318_190437_278671,input/camera2_clip_20260318_190437_278671.mp4,output/features/camera2_clip_20260318_190437_278671_features.csv,output/keypoints/camera2_clip_20260318_190437_278671_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,202,29.90608699085216,202,
camera2_clip_20260318_200417_649384,input/camera2_clip_20260318_200417_649384.mp4,output/features/camera2_clip_20260318_200417_649384_features.csv,output/keypoints/camera2_clip_20260318_200417_649384_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,187,29.90054471224057,187,
camera2_clip_20260408_191227_91706,input/camera2_clip_20260408_191227_91706.mp4,output/features/camera2_clip_20260408_191227_91706_features.csv,output/keypoints/camera2_clip_20260408_191227_91706_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,192,29.903799063083518,192,
camera2_clip_20260408_192238_174043,input/camera2_clip_20260408_192238_174043.mp4,output/features/camera2_clip_20260408_192238_174043_features.csv,output/keypoints/camera2_clip_20260408_192238_174043_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,194,29.902739029239946,194,
camera2_clip_20260408_192937_211753,input/camera2_clip_20260408_192937_211753.mp4,output/features/camera2_clip_20260408_192937_211753_features.csv,output/keypoints/camera2_clip_20260408_192937_211753_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,183,29.907336285933745,183,
camera2_clip_20260524_093937_47384,input/camera2_clip_20260524_093937_47384.mp4,output/features/camera2_clip_20260524_093937_47384_features.csv,output/keypoints/camera2_clip_20260524_093937_47384_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,192,30.011879702382192,192,
camera2_clip_20260524_093938_62712,input/camera2_clip_20260524_093938_62712.mp4,output/features/camera2_clip_20260524_093938_62712_features.csv,output/keypoints/camera2_clip_20260524_093938_62712_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,182,30.01198280632194,182,
camera2_clip_20260527_112309_4642,input/camera2_clip_20260527_112309_4642.mp4,output/features/camera2_clip_20260527_112309_4642_features.csv,output/keypoints/camera2_clip_20260527_112309_4642_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,169,30.012845734762216,169,
camera2_clip_20260528_123150_12473,input/camera2_clip_20260528_123150_12473.mp4,output/features/camera2_clip_20260528_123150_12473_features.csv,output/keypoints/camera2_clip_20260528_123150_12473_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,180,29.44201921364365,180,
camera2_clip_20260529_170016_1433,input/camera2_clip_20260529_170016_1433.mp4,output/features/camera2_clip_20260529_170016_1433_features.csv,output/keypoints/camera2_clip_20260529_170016_1433_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,193,29.917893725165307,193,
camera2_clip_20260530_072246_48360,input/camera2_clip_20260530_072246_48360.mp4,output/features/camera2_clip_20260530_072246_48360_features.csv,output/keypoints/camera2_clip_20260530_072246_48360_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,187,29.920797887943678,187,
camera2_clip_20260530_072726_24862,input/camera2_clip_20260530_072726_24862.mp4,output/features/camera2_clip_20260530_072726_24862_features.csv,output/keypoints/camera2_clip_20260530_072726_24862_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,204,29.925918681694824,204,
camera2_clip_20260530_072726_46948,input/camera2_clip_20260530_072726_46948.mp4,output/features/camera2_clip_20260530_072726_46948_features.csv,output/keypoints/camera2_clip_20260530_072726_46948_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,205,29.927152930184576,205,
camera2_clip_20260530_174735_1594,input/camera2_clip_20260530_174735_1594.mp4,output/features/camera2_clip_20260530_174735_1594_features.csv,output/keypoints/camera2_clip_20260530_174735_1594_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,143,28.795360523731002,143,
camera2_clip_20260531_093203_23097,input/camera2_clip_20260531_093203_23097.mp4,output/features/camera2_clip_20260531_093203_23097_features.csv,output/keypoints/camera2_clip_20260531_093203_23097_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,183,29.988474375058036,183,
camera2_clip_20260531_161804_1160,input/camera2_clip_20260531_161804_1160.mp4,output/features/camera2_clip_20260531_161804_1160_features.csv,output/keypoints/camera2_clip_20260531_161804_1160_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,185,29.993514915693904,185,
camera2_clip_20260531_165921_1203,input/camera2_clip_20260531_165921_1203.mp4,output/features/camera2_clip_20260531_165921_1203_features.csv,output/keypoints/camera2_clip_20260531_165921_1203_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,146,28.631817488505874,146,
camera2_clip_20260531_180828_3886,input/camera2_clip_20260531_180828_3886.mp4,output/features/camera2_clip_20260531_180828_3886_features.csv,output/keypoints/camera2_clip_20260531_180828_3886_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,142,29.39437918749152,142,
camera2_clip_20260601_090824_4131,input/camera2_clip_20260601_090824_4131.mp4,output/features/camera2_clip_20260601_090824_4131_features.csv,output/keypoints/camera2_clip_20260601_090824_4131_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,84,28.647214854111407,84,
camera2_clip_20260601_155515_6106,input/camera2_clip_20260601_155515_6106.mp4,output/features/camera2_clip_20260601_155515_6106_features.csv,output/keypoints/camera2_clip_20260601_155515_6106_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,80,30.020013342228154,80,
camera2_clip_20260601_174715_574949,input/camera2_clip_20260601_174715_574949.mp4,output/features/camera2_clip_20260601_174715_574949_features.csv,output/keypoints/camera2_clip_20260601_174715_574949_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,195,30.027974779923177,195,
camera2_clip_20260601_184452_6964,input/camera2_clip_20260601_184452_6964.mp4,output/features/camera2_clip_20260601_184452_6964_features.csv,output/keypoints/camera2_clip_20260601_184452_6964_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,89,29.75925100312082,89,
camera2_clip_20260602_155415_5174,input/camera2_clip_20260602_155415_5174.mp4,output/features/camera2_clip_20260602_155415_5174_features.csv,output/keypoints/camera2_clip_20260602_155415_5174_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,87,30.020013342228154,87,
camera2_clip_20260604_162209_31061,input/camera2_clip_20260604_162209_31061.mp4,output/features/camera2_clip_20260604_162209_31061_features.csv,output/keypoints/camera2_clip_20260604_162209_31061_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,210,29.923291878755254,210,
camera2_clip_20260604_162209_5829,input/camera2_clip_20260604_162209_5829.mp4,output/features/camera2_clip_20260604_162209_5829_features.csv,output/keypoints/camera2_clip_20260604_162209_5829_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,205,29.924483255264764,205,
camera2_clip_20260606_174905_16125,input/camera2_clip_20260606_174905_16125.mp4,output/features/camera2_clip_20260606_174905_16125_features.csv,output/keypoints/camera2_clip_20260606_174905_16125_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,127,30.029556650246306,127,
camera2_clip_20260606_214146_28201,input/camera2_clip_20260606_214146_28201.mp4,output/features/camera2_clip_20260606_214146_28201_features.csv,output/keypoints/camera2_clip_20260606_214146_28201_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,186,29.907330154414012,186,
camera2_clip_20260608_174532_4908,input/camera2_clip_20260608_174532_4908.mp4,output/features/camera2_clip_20260608_174532_4908_features.csv,output/keypoints/camera2_clip_20260608_174532_4908_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,208,30.027621562142098,208,
camera2_clip_20260608_182314_91546,input/camera2_clip_20260608_182314_91546.mp4,output/features/camera2_clip_20260608_182314_91546_features.csv,output/keypoints/camera2_clip_20260608_182314_91546_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,206,29.82985398817425,206,
camera2_clip_20260609_174330_7268,input/camera2_clip_20260609_174330_7268.mp4,output/features/camera2_clip_20260609_174330_7268_features.csv,output/keypoints/camera2_clip_20260609_174330_7268_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,173,29.959995612794476,173,
camera2_clip_20260609_183427_18983,input/camera2_clip_20260609_183427_18983.mp4,output/features/camera2_clip_20260609_183427_18983_features.csv,output/keypoints/camera2_clip_20260609_183427_18983_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,206,29.870801533174472,206,
camera2_clip_20260614_182154_35444,input/camera2_clip_20260614_182154_35444.mp4,output/features/camera2_clip_20260614_182154_35444_features.csv,output/keypoints/camera2_clip_20260614_182154_35444_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,194,30.000824764941992,194,
camera2_clip_20260614_182155_117578,input/camera2_clip_20260614_182155_117578.mp4,output/features/camera2_clip_20260614_182155_117578_features.csv,output/keypoints/camera2_clip_20260614_182155_117578_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,198,30.000808102575153,198,
cd2f53f9-1ce2-4a75-9f1a-6309ba7c5b50_delivery_1,input/cd2f53f9-1ce2-4a75-9f1a-6309ba7c5b50_delivery_1.mp4,output/features/cd2f53f9-1ce2-4a75-9f1a-6309ba7c5b50_delivery_1_features.csv,output/keypoints/cd2f53f9-1ce2-4a75-9f1a-6309ba7c5b50_delivery_1_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,excluded_too_short,73,29.89611441520561,73,
cda3cfaa-53c1-4fc8-aa6b-3b840f7011ff_delivery_1,input/cda3cfaa-53c1-4fc8-aa6b-3b840f7011ff_delivery_1.mp4,output/features/cda3cfaa-53c1-4fc8-aa6b-3b840f7011ff_delivery_1_features.csv,output/keypoints/cda3cfaa-53c1-4fc8-aa6b-3b840f7011ff_delivery_1_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,111,29.914030848282863,89,
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_12,input/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_12.mp4,output/features/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_12_features.csv,output/keypoints/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_12_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,277,59.5790037186093,277,
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_17,input/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_17.mp4,output/features/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_17_features.csv,output/keypoints/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_17_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,290,59.80422708192033,290,
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22,input/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22.mp4,output/features/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22_features.csv,output/keypoints/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_22_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,254,60.01008043345864,254,
d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_2,input/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_2.mp4,output/features/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_2_features.csv,output/keypoints/d0af424c-4a9e-4411-b2c2-05526f9e2f7f_delivery_2_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,246,60.008781772942385,246,
d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9,input/d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9.mp4,output/features/d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9_features.csv,output/keypoints/d1f30786-ebcb-4cb2-ae50-e34eba0af68e_delivery_9_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,excluded_too_short,55,29.87939589294122,55,
d36809d4-cae5-4680-96d9-ccb64afe7f35_delivery_2,input/d36809d4-cae5-4680-96d9-ccb64afe7f35_delivery_2.mp4,output/features/d36809d4-cae5-4680-96d9-ccb64afe7f35_delivery_2_features.csv,output/keypoints/d36809d4-cae5-4680-96d9-ccb64afe7f35_delivery_2_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,137,58.5222769105174,137,
d62173bf-f836-4738-a7fb-22a64611af02_delivery_7,input/d62173bf-f836-4738-a7fb-22a64611af02_delivery_7.mp4,output/features/d62173bf-f836-4738-a7fb-22a64611af02_delivery_7_features.csv,output/keypoints/d62173bf-f836-4738-a7fb-22a64611af02_delivery_7_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,163,51.9413385074035,156,
dbaac1cb-ecef-4650-a767-3c716a86af39_delivery_1,input/dbaac1cb-ecef-4650-a767-3c716a86af39_delivery_1.mp4,output/features/dbaac1cb-ecef-4650-a767-3c716a86af39_delivery_1_features.csv,output/keypoints/dbaac1cb-ecef-4650-a767-3c716a86af39_delivery_1_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,121,30.019103065587192,121,
e0f3a7a0-f933-419b-844b-9e9b22f18db5_delivery_10,input/e0f3a7a0-f933-419b-844b-9e9b22f18db5_delivery_10.mp4,output/features/e0f3a7a0-f933-419b-844b-9e9b22f18db5_delivery_10_features.csv,output/keypoints/e0f3a7a0-f933-419b-844b-9e9b22f18db5_delivery_10_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,104,30.05008347245409,104,
ecfa47cb-ce9d-4ea1-b098-ab201b432253_delivery_9,input/ecfa47cb-ce9d-4ea1-b098-ab201b432253_delivery_9.mp4,output/features/ecfa47cb-ce9d-4ea1-b098-ab201b432253_delivery_9_features.csv,output/keypoints/ecfa47cb-ce9d-4ea1-b098-ab201b432253_delivery_9_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,test,82,29.902512945600115,82,
ed7525a9-fbb6-4a21-bdbd-71bcf0d779f9_delivery_8,input/ed7525a9-fbb6-4a21-bdbd-71bcf0d779f9_delivery_8.mp4,output/features/ed7525a9-fbb6-4a21-bdbd-71bcf0d779f9_delivery_8_features.csv,output/keypoints/ed7525a9-fbb6-4a21-bdbd-71bcf0d779f9_delivery_8_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,113,50.623208028034405,113,
f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3,input/f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3.mp4,output/features/f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3_features.csv,output/keypoints/f241dac4-644d-47f1-9b40-58f3adbeb395_delivery_3_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,95,30.0078968149513,95,bat_arm_extension;ear_separation;eye_separation;left_arm_length;left_forearm_length;left_shoulder_wrist_dist;right_arm_length;right_forearm_length;right_shoulder_wrist_dist
f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1,input/f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1.mp4,output/features/f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1_features.csv,output/keypoints/f8f1aab8-1b0d-4522-b523-ebe57c821251_delivery_1_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,86,29.89144077516925,86,bat_arm_extension;ear_separation;eye_separation;left_arm_length;left_forearm_length;left_shoulder_wrist_dist;right_arm_length;right_forearm_length;right_shoulder_wrist_dist
f9d72144-dc14-4d56-afe4-1da4a9e4b6d9_delivery_1,input/f9d72144-dc14-4d56-afe4-1da4a9e4b6d9_delivery_1.mp4,output/features/f9d72144-dc14-4d56-afe4-1da4a9e4b6d9_delivery_1_features.csv,output/keypoints/f9d72144-dc14-4d56-afe4-1da4a9e4b6d9_delivery_1_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,excluded_too_short,63,30.303192256919765,63,
multi_pose_delivery_15,input/test/multi_pose_delivery_15.mp4,output/features/multi_pose_delivery_15_features.csv,output/keypoints/multi_pose_delivery_15_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,88,29.9,88,
WhatsApp Video 2026-07-18 at 13.03.46,input/test/WhatsApp Video 2026-07-18 at 13.03.46.mp4,output/features/WhatsApp Video 2026-07-18 at 13.03.46_features.csv,output/keypoints/WhatsApp Video 2026-07-18 at 13.03.46_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,107,30.0,107,bat_arm_extension;ear_separation;eye_separation;left_arm_length;left_forearm_length;left_shoulder_wrist_dist;right_arm_length;right_forearm_length;right_shoulder_wrist_dist
WhatsApp Video 2026-07-18 at 13.03.48,input/test/WhatsApp Video 2026-07-18 at 13.03.48.mp4,output/features/WhatsApp Video 2026-07-18 at 13.03.48_features.csv,output/keypoints/WhatsApp Video 2026-07-18 at 13.03.48_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,107,30.0,107,bat_arm_extension;ear_separation;eye_separation;left_arm_length;left_forearm_length;left_shoulder_wrist_dist;right_arm_length;right_forearm_length;right_shoulder_wrist_dist
WhatsApp Video 2026-07-18 at 13.03.50,input/test/WhatsApp Video 2026-07-18 at 13.03.50.mp4,output/features/WhatsApp Video 2026-07-18 at 13.03.50_features.csv,output/keypoints/WhatsApp Video 2026-07-18 at 13.03.50_keypoints.csv,,unlabeled_assumed_no_phase_by_original_trainer,train,107,30.0,107,bat_arm_extension;ear_separation;eye_separation;left_arm_length;left_forearm_length;left_shoulder_wrist_dist;right_arm_length;right_forearm_length;right_shoulder_wrist_dist
